"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"TMEM8A",0.231122422280898,3.47103083484976,12.9115578210708,3.8247508870111e-28,3.75963683532491e-26,53.2445200647976
"MAPK11",-0.23111386695454,2.92135105219746,-4.50272310802294,1.13789530330103e-05,4.28673177356872e-05,2.27989546318971
"FLJ44635",-0.231109817591107,2.30677255845631,-3.88880934255064,0.000137008497281015,0.000420541999803461,-0.0889449294156233
"ZDHHC1",-0.23108563038604,2.95027225311124,-5.53581713149589,9.64127098089219e-08,5.23246031607753e-07,6.88450995446886
"BOLA3",0.231018479150146,3.06884414214605,9.88618181093596,5.06551760032353e-19,1.66517528815856e-17,32.4251673176545
"SCML1",-0.231004646299333,2.85855565915056,-3.79420494623648,0.000196155570079955,0.000582140043104737,-0.427735551461491
"PGD",0.230969508237111,3.56397116526898,12.5958735423868,3.57419996511927e-27,3.24431096833867e-25,51.0271434391039
"SLC37A1",0.230894722055074,3.19133357254698,6.75663525064594,1.503994789314e-10,1.30464911749748e-09,13.1923601664439
"NMBR",-0.230893900040511,-0.0453967433551677,-1.79758860404376,0.0737488902440549,0.121513809264755,-5.78158013035225
"PTPN6",0.230872757224858,3.32039252038014,9.06803393715154,1.13138728313752e-16,2.65408441705519e-15,27.0768288210804
"SGK494",0.230813031372581,2.52899673792731,4.41752255200334,1.63340599976043e-05,5.946660217014e-05,1.9339443974173
"LOC284749",0.230812390920851,1.09553947403217,0.972977406396656,0.331738444544777,0.434787733074588,-6.91344240045737
"NOTCH4",-0.230789979082644,3.0337277483812,-8.64835019940287,1.68956143086412e-15,3.26114486526272e-14,24.4068451564919
"SEC14L5",-0.230653223106043,1.75630383178302,-1.40753055433935,0.160820592912856,0.237424371544602,-6.39935889040194
"KLHL17",0.230592707199797,2.88392341477828,5.08838672228835,8.29023939864656e-07,3.84214843887136e-06,4.80026035054793
"C16orf52",-0.230557680262093,2.93506642887694,-8.7112038432799,1.13086194007412e-15,2.24512304969788e-14,24.8031701585416
"WDR76",0.230551805778739,2.82281865632011,5.51998318785047,1.04261401703577e-07,5.61606924813897e-07,6.80852223959862
"C2orf65",0.230541243087266,2.31329764907921,1.26674950905606,0.206716358494123,0.294446973917797,-6.58615202258591
"TMC1",-0.230529082029628,0.636484936950388,-1.15720230773623,0.248568302410011,0.343522382680484,-6.7181077611238
"C1orf74",0.230288961247983,2.68002033761612,6.81698360316219,1.07065082130897e-10,9.50845513450728e-10,13.5254509477323
"SPTBN5",0.230212673869322,2.59225803662166,3.78117706844242,0.00020598438328896,0.000608888265755585,-0.473825285632982
"MAP3K5",-0.230033015365993,3.02941765064101,-5.36607144630258,2.21329588743979e-07,1.11751755018289e-06,6.07829090949424
"NTM",0.230021430647611,2.29949990380345,2.05532865888412,0.0411452114002835,0.072844592771667,-5.29357246909003
"ARHGAP25",-0.229942715043337,2.86023678947237,-5.22226423350209,4.41278124660267e-07,2.13153648486867e-06,5.40999153038484
"SH3RF3",-0.229927995323544,2.85137557244234,-4.48383235759891,1.23339300781525e-05,4.6145752878732e-05,2.20272462501568
"FIGLA",0.229833718386079,0.0427323838101912,1.84665062198067,0.0662735860395457,0.110699521906738,-5.69354062875666
"PTPLB",-0.229809083131598,2.40582019397463,-1.5853939646371,0.114454842742601,0.177605077476218,-6.13583931085028
"FNDC4",-0.229802413824485,2.61386838362647,-3.25300745055752,0.00134021119993479,0.00334488430640154,-2.22454489640799
"RNF208",0.229782704351086,2.97957066804985,5.43177154702937,1.60791703368811e-07,8.35304774837048e-07,6.38813068925873
"SMR3A",0.229661409914731,0.107816338635989,1.85203555409047,0.0654928323054863,0.109611381194147,-5.68373805225948
"SLAMF8",0.229576664751501,2.83425813751994,3.55337586066546,0.000474327695181565,0.00129743143553736,-1.25736220430563
"TFRC",0.229535958641255,3.536001002889,7.52923308264798,1.70706344125312e-12,2.05490056180953e-11,17.5895284827768
"RASL11B",-0.229377730494285,2.77099583239614,-2.63004229284518,0.00920085953925441,0.0191298514832352,-3.98217481804005
"SPATA21",0.229357790754844,-0.00633589808344422,1.67312433654603,0.0958643812045343,0.152636152469388,-5.99461139553176
"PSD3",-0.229335638115573,3.00842631760501,-3.65605409648614,0.000327286188943811,0.000927326208296785,-0.909459536086817
"SLC16A14",-0.229320012374834,2.79910226727505,-4.36953801609487,1.99771451142219e-05,7.15279764031067e-05,1.74149698206544
"IFNA5",0.229298845666142,-0.0939841372517173,3.88286755916199,0.000140159252963223,0.00042897161398267,-0.110434604012707
"SGPP1",-0.229141140398727,2.93801197281042,-4.88213372433441,2.14078750032078e-06,9.17460844724882e-06,3.88492270650899
"SDF2L1",0.229099365318627,3.2733555291042,7.7748793706334,3.89302664236358e-13,5.13741845908766e-12,19.0440248941194
"FAM149A",-0.229029227854956,2.81875146994537,-1.86984429292901,0.0629649993986735,0.105901652857246,-5.65112317195816
"LOC375190",-0.228825608925068,2.64486766104346,-4.69575672962561,4.92384133016576e-06,1.98242410877463e-05,3.08349912290143
"DDX39",0.228803256489098,3.43106658736705,11.491804218732,8.38253138006987e-24,5.10321419455553e-22,43.3306732449309
"EEF1DP3",0.228717405416588,0.105922046685651,1.20771488507295,0.22858150339606,0.320004576555093,-6.65872282206979
"NCOA2",-0.228715430759852,2.77163989605342,-1.99656126033309,0.0472273871218587,0.0822113923542308,-5.41037231279345
"SLN",0.228714556876293,0.44136987252761,1.15124052743327,0.25100612861051,0.34604923388055,-6.72495160298301
"PPARG",-0.228687919098297,2.66241926979311,-2.30375721898386,0.0222625922801158,0.0422065572524803,-4.76410521726031
"DTWD1",-0.228447495090711,3.04843201966124,-9.66058151381747,2.28823567028148e-18,6.87186840414933e-17,30.9333019284045
"EBP",0.228416917477496,3.33689123885047,7.75489449203898,4.39450064340678e-13,5.73533565189702e-12,18.9247483706022
"LY6G6D",0.228319193150865,0.374430199797393,1.04745668304482,0.296151711710618,0.396607505993265,-6.83849498304402
"NT5DC3",-0.228251745390756,3.03154960899036,-6.85475002103111,8.64747966610297e-11,7.78273169949267e-10,13.7348377990735
"PVRL1",0.228235840497609,3.26434758405022,7.21032092933019,1.12015986409151e-11,1.16955136897969e-10,15.7404902308931
"TCP11L2",-0.228225694735945,2.53467464546888,-3.20805492753513,0.0015561339142962,0.00383767647864187,-2.36271117669421
"DSN1",0.228207023275629,3.1567127280308,10.1590038665227,8.05743412428952e-20,2.92024019853522e-18,34.2447659716087
"PDLIM2",-0.228099492241767,3.04357275963749,-6.71019331529904,1.95121757045591e-10,1.66043012087234e-09,12.9372907503534
"MED13L",-0.22809509896705,3.28259431167776,-7.0498494135207,2.83800353139746e-11,2.7856117467701e-10,14.8277755277635
"FBXW9",0.228021972969604,3.1458087770878,6.97994215873643,4.23923755232794e-11,4.02378124903252e-10,14.4340139913723
"ANTXRL",0.227996155146268,0.0672031156689524,1.61934325050963,0.106947354942636,0.167567772818969,-6.08206638132142
"TAT",-0.227994629408825,0.247628161613257,-1.36765712153553,0.172952488116842,0.252621454627608,-6.45422434533575
"CHD9",-0.227979555024124,3.13481996129954,-6.61368819192822,3.34006138988372e-10,2.73044937393699e-09,12.4108303042235
"HTR1D",0.227896688664444,1.47147414868824,1.27094955757196,0.205221125673704,0.29262743443609,-6.58085905770459
"HLA-J",-0.227881356636995,1.78869414191483,-1.56503486658412,0.119153747748318,0.183905267377172,-6.16755358286976
"TMEM158",-0.227779561958807,2.88975347390507,-3.33501781163234,0.00101634563964256,0.00260432108143911,-1.96803188523602
"SGTB",-0.227734240552957,2.82832344961657,-6.99035661095411,3.99381396652696e-11,3.81599550685087e-10,14.4925243224312
"POU5F1",0.227685284772301,2.34461708210484,1.18700516931546,0.236631907846769,0.32967156906943,-6.68337266798678
"GFAP",0.227651015912708,0.991066479097664,1.00205043263598,0.317528630813247,0.41979526568152,-6.88483747773402
"AKAP10",-0.227618547503249,2.88032259505299,-2.48902502839125,0.0136244895330262,0.0271211190931553,-4.33205045885106
"MTBP",0.227610533386504,2.72693812017679,3.35859472478002,0.000937738157264377,0.00242136873488396,-1.89323003938102
"CYP2E1",-0.22760542335762,2.13459506285494,-1.55366634761667,0.121843142739947,0.187438825051734,-6.18508880620933
"MSI2",0.227590173693583,2.93464755901649,7.24832968288954,8.97252536700041e-12,9.59179621593768e-11,15.9584427432986
"FAHD2B",-0.227555019668591,2.83588628723902,-4.02884769055075,7.95660327083238e-05,0.000254659327367445,0.425661346243793
"HYDIN",-0.227533735910916,2.57050675006011,-1.45172288500542,0.148143674761801,0.221391515138316,-6.33674551955111
"GHRLOS",0.227531415902045,2.08838682500227,2.81878084353828,0.005304574409278,0.0116554760423122,-3.48584181418726
"NYNRIN",-0.227513199338194,3.2205167050696,-4.7519843657749,3.83925850465066e-06,1.57437725126609e-05,3.32266678986577
"DHFR",0.227507614310813,3.02622326362412,5.79245480487372,2.65547711496169e-08,1.58221523783539e-07,8.13808643207849
"PYCRL",0.227422166510018,3.21344158455195,8.4011951823637,8.09165477745646e-15,1.41050982197686e-13,22.8612530674855
"RPL39L",0.227364745507715,2.9880256015565,3.02280351461356,0.0028318014239062,0.00661453929444,-2.913711789183
"EGFLAM",-0.227338047479059,2.68947233752367,-4.00599987098849,8.70293278166302e-05,0.000276700534053789,0.340641637369795
"CA14",0.227336707676079,1.98289012925447,1.8671133155497,0.0633472856840173,0.106455771313371,-5.65614424503152
"TG",-0.227280965216161,1.44926876846883,-1.26713246705567,0.206579694779201,0.294293915128715,-6.58567012741321
"PART1",-0.227273415235335,2.39128762105965,-1.26589384485447,0.207021952690856,0.294793985165966,-6.58722822964283
"LOC100271831",0.227242000798283,2.42719524082494,1.68677140534418,0.0932046090858642,0.149037143127222,-5.97197750117735
"LILRB1",0.227204566317869,2.51775186503051,2.84860608294356,0.00484963695912309,0.0107602988728572,-3.40449874153661
"INSR",-0.227081882988563,3.28360977307755,-8.26624844511202,1.88668855796905e-14,3.08342750459321e-13,22.0263477634062
"PPAP2C",0.227076099876261,3.41007947069369,4.27645857061698,2.93846155639202e-05,0.000101722966539865,1.37315084541688
"VAMP2",-0.227068117355001,3.31462576557477,-9.95788072898296,3.1293735297626e-19,1.05451515047234e-17,32.9017805309749
"USP53",-0.227060845983828,3.13427994730784,-4.99449623002761,1.28122265517512e-06,5.73476626486759e-06,4.3799274360695
"PRR15",0.22691895978161,3.21377872722837,3.18520823149515,0.00167784972118516,0.004113181232555,-2.43226835101103
"S100A3",0.226895410313995,2.18217494719083,1.64505730024706,0.101526902675345,0.160321966602216,-6.04059892095732
"UGT8",0.226884534971362,2.61008094222149,1.64351119071069,0.101846467834978,0.160738422097638,-6.04311020566761
"ALPL",0.226773909651712,3.31793447795892,3.57902288202841,0.000432668169051832,0.00119417836934166,-1.17127853328977
"KLK14",0.226716363991794,1.64762115016275,1.13800529792624,0.256478087994938,0.352159304387162,-6.74002032533679
"DIP2C",-0.226531719401893,3.12569374027209,-5.34362086249166,2.46714250568291e-07,1.2376248103564e-06,5.9730602117375
"STRBP",0.226484918790246,3.30823621319812,11.8220166532162,8.32476947376449e-25,5.72533889644465e-23,45.6206211787661
"APOF",0.226425048694124,0.0368336587226566,1.40640777770586,0.16115310653859,0.237817374577746,-6.40092497435973
"FGD3",0.226398687107209,2.87834923986584,5.67621406236229,4.78506700927881e-08,2.72714343078285e-07,7.56521328162285
"SLC25A25",-0.226367985621325,3.18869967281388,-9.25500744794999,3.33714044946671e-17,8.44808004989997e-16,28.2833765128485
"CORO2A",0.226318986971844,3.09948701790465,5.23192840901975,4.21455005078616e-07,2.04299730751484e-06,5.45447274953835
"PITPNM2",-0.226271403717111,2.93881392764406,-5.28973739025041,3.19750819388275e-07,1.57885291876822e-06,5.72184864234186
"C11orf80",0.226187785121668,2.97098302017089,7.04189078843961,2.97100282212411e-11,2.90765798293458e-10,14.78282830179
"MMP20",0.226172262727459,0.0613724651671711,1.60095606766858,0.110963141685511,0.172972713553395,-6.11132802819684
"TCEA3",-0.225946457765109,3.00702385317024,-3.05361879681599,0.00256822237223844,0.00604864995593465,-2.82412149133726
"ZNF181",-0.22591143218661,2.85694224434839,-7.26846122762517,7.97556475828949e-12,8.59441740343805e-11,16.0741528549091
"MEST",0.225856227068006,3.44710239194837,6.4338384491525,8.98157822512621e-10,6.91584955347796e-09,11.4428280863534
"SMPD2",0.225827373637178,3.10999905941453,7.81674491536552,3.01876770146041e-13,4.08811746990112e-12,19.2944227933718
"C14orf184",0.225800166885801,0.385985645871195,1.29034369736664,0.198419410885481,0.284069084552064,-6.55619473084796
"TMEM155",0.225671014563599,0.698632305256973,1.19664563183833,0.232859626958802,0.32513541732586,-6.67195034101635
"ABCG1",0.225667762284485,3.23186976612244,6.33710854203727,1.51843606460235e-09,1.12699834761702e-08,10.9294353668661
"LOC100270710",-0.225653172886462,2.99357293280826,-3.5729466268544,0.000442214938331921,0.00121735972982603,-1.19172259122707
"LRIG3",-0.225635831340675,2.97773338320786,-3.30739387626282,0.00111625107812285,0.00283472910841255,-2.05507375372231
"RNASE13",-0.225557794235653,-0.134835416696733,-2.13974000317904,0.0335859598227443,0.0609721330079388,-5.12012946126844
"TEX11",0.225436780532977,0.0777738200832156,1.50385478428692,0.134194374279083,0.203564501362376,-6.26044783346793
"MARCH10",-0.225357902022715,1.42115845531996,-1.00662917089781,0.315327903240557,0.41759809267879,-6.88025646348757
"SPATA18",-0.225354279158873,2.82680071207439,-1.87827859538337,0.0617964651839011,0.104162322870831,-5.63557144871412
"LASS1",0.225282095685894,2.43522934868509,1.78971650339922,0.0750106561192398,0.123300410429791,-5.79549265590016
"FLJ39582",-0.225270988588225,2.49690551543473,-4.55216618771227,9.20420953630345e-06,3.52076739495161e-05,2.48312609003802
"IGJ",-0.225250924032076,2.94555485725855,-1.75920073438367,0.0800707405289981,0.130563642369303,-5.84886466254433
"FASLG",-0.225227433757361,1.73193090224008,-1.33725602097538,0.182656185718721,0.264513460180952,-6.49501621857597
"ZNF302",-0.225207884790052,3.08142886975148,-4.32099247301878,2.44496701921233e-05,8.58935327826843e-05,1.54856625438687
"SYTL3",0.225141295876637,2.94745873455691,4.29702205935898,2.69977323823911e-05,9.405797116832e-05,1.45396122475734
"KLHL1",0.225140330902014,0.167249688190071,1.3275309213232,0.185844637567704,0.268359390299305,-6.50787513113618
"PHYHD1",-0.225023593983781,3.09741183574066,-2.22400686674369,0.0272651377249123,0.0505818256577709,-4.94033965646436
"CATSPERB",0.225021085338665,1.47019444257649,1.08424167887086,0.279561419909852,0.378007258444839,-6.79946259249216
"SYNC",-0.225007261099605,2.97959482148056,-2.22933775731634,0.026902585611303,0.0499736359378104,-4.92874337960043
"UTS2",0.224990470183211,0.242658296876435,1.18347591654582,0.238023718828344,0.33140440531403,-6.68753146023388
"TCF7L2",-0.224776830579674,3.12836609898542,-4.84156961298082,2.57138089776768e-06,1.08514966431239e-05,3.70839424252276
"ZC3H6",-0.224743813541154,2.92133132967072,-7.37898277258222,4.16443606172968e-12,4.69075187702151e-11,16.7126931493912
"SLC28A3",0.224720083169041,1.36052113190252,0.946248257910133,0.345162464641614,0.449284208061053,-6.9390050739349
"SYK",0.224698204754435,3.3104565570132,6.33913551723214,1.50189584098048e-09,1.11554379253954e-08,10.9401406971685
"MAP4K1",0.224679678859188,2.70883130417194,2.77477492826274,0.00604696136570129,0.0131042179604455,-3.60441531088009
"LRFN4",0.224637213156402,3.20650489773289,6.89892237387185,6.73007717338948e-11,6.19302919182199e-10,13.9806467284734
"SENP7",-0.224516217996098,3.02557156018421,-4.52363566090352,1.04047356684178e-05,3.94702237300991e-05,2.3656339630169
"PRKACB",-0.224399178851205,3.15353144423315,-6.31420373088912,1.71823015909046e-09,1.26226962945067e-08,10.808623465999
"GPR132",0.224388889311661,2.66329053680601,3.90102669656669,0.000130739948452224,0.000403081502640877,-0.0446697147597765
"RFC4",0.224376440906703,3.18096528538485,8.27718732395683,1.76197320825882e-14,2.89132916283579e-13,22.0937817408536
"MKRN3",0.224284145270405,0.903349147387551,0.814947699959358,0.416070480136757,0.523327897461818,-7.05431738369321
"S100A11",0.224256279499995,3.74152447973675,10.1675234017274,7.60599731012783e-20,2.76657855228133e-18,34.3018447835916
"GNGT2",-0.224236123200989,2.02764952477347,-2.08472754237992,0.0383621824590281,0.0684769544452012,-5.23392369677239
"MTHFD2",0.224212541161403,3.35502906929028,8.6867690991433,1.32208407178731e-15,2.58653554665885e-14,24.6489428716944
"DFNB59",-0.224209232319995,2.24358144369805,-2.98760039854684,0.0031632362010026,0.00731745754636706,-3.01504386463058
"RHBDF2",0.224190814109662,3.17597518849043,6.58962908624738,3.81626394893903e-10,3.09089770237421e-09,12.2803399238437
"GTF2A1",-0.224190384048693,2.44522831810836,-1.85909964968694,0.0644802194791892,0.108125231149633,-5.67083695962361
"ESX1",-0.22413307000291,-0.00763749229152658,-1.96057993438669,0.0513149570148795,0.0885314810622292,-5.48027806731104
"MAMDC4",0.22413186727269,2.72202150465546,3.42238204562008,0.000752581679074414,0.0019847236507039,-1.68849920164109
"DHRS4L1",0.224033240672782,1.72680260213418,1.74044002331518,0.0833180229652286,0.135234915889837,-5.88123539829825
"STX11",-0.224028011057396,2.37781967205474,-2.68577752163822,0.00784339238621716,0.0165690533572347,-3.83893021625522
"UCHL3",0.224026084249015,3.10746172665309,9.45699239121084,8.83069280137706e-18,2.45106460937395e-16,29.5977124787097
"NMT2",-0.223986217209486,2.99997757299916,-8.01114053196095,9.18512572944673e-14,1.35696091329971e-12,20.4663203792086
